# What the Virtual Calculator answered to the documentation's examples.
# Written by `hpprime examples`; not edited by hand. One row per call.
# entry	call	answer	type	firmware	date
SetDepend	EXPR("SetDepend(S1,C1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SetFreq	EXPR("SetFreq(H1,D1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SetIndep	EXPR("SetIndep(S1,C1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SetSample	EXPR("SetSample(H1,D1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Si	Si(1)	Si(1)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SideA	EXPR("  SideA")	3	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SideA	EXPR(" SideA")	−1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SideA	EXPR("SideA:=3")	3	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SideB	EXPR(" SideB")	−1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SideB	EXPR("SideB:=4")	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SideC	EXPR(" SideC")	−1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SideC	EXPR("SideC:=5")	5	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SIGN	SIGN(2)	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SignedArea	EXPR("  SignedArea")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SignedArea	EXPR("SignedArea")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
similarity	EXPR("similarity(point(0,0),2,0,point(1,1))")	point(2,2)	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SIN	SIN(1)	0.841470984808	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
single_inter	EXPR("single_inter(line(point(0,0),point(4,0)),line(point(2,-1),point(2,1)))")	"Error: entrada no válida"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SINH	SINH(1)	1.17520119364	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SIZE	M1 := [1,2,3]; RETURN SIZE(M1);	{3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
SIZE	M1 := [[1,2],[3,4]]; RETURN M1;	[[1,2],[3,4]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SIZE	SIZE([[1,2,3],[4,5,6]])	{2,3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
SIZE	SIZE({0,1,2,3})	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
SIZE	SIZE({1,2,3,4,5})	5	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
SIZE	TYPE(SIZE([[1,2,3],[4,5,6]]))	6	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-11
SIZE	TYPE([[1,2],[3,4]])	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SLOPE	EXPR(" SLOPE(F1,2)")	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SLOPE	EXPR("SLOPE(F1,1)")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SLOPE	EXPR("SLOPE(F1,2)")	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Slope	EXPR("  Slope")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Slope	EXPR("Slope")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
slope	EXPR("slope(point(0,0),point(2,1))")	1/2	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SOLVE	EXPR("SOLVE")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SOLVE	EXPR("SOLVE( )")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SOLVE	EXPR("SOLVE(E1,X)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SOLVE	EXPR("SOLVE(X^2-4=0,X)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SOLVE	EXPR("SOLVE(X^2-4=0,X,1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Solve	EXPR("Solve")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Solve	EXPR("Solve( )")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Solve	EXPR("Solve(2*X+1=7,X)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Solve	EXPR("Solve(X^2-4=0)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Solve	EXPR("Solve(X^2-4=0,X)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Solve2×2	EXPR("Solve2×2")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Solve2×2	EXPR("Solve2×2( )")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Solve3×3	EXPR("Solve3×3")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Solve3×3	EXPR("Solve3×3( )")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SORT	SORT({"foo","bar","bra"})	{"bar","bra","foo"}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SORT	SORT({"foo","bar","bra"},2)	{"bar","foo","bra"}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SORT	SORT({2,9,5,3})	{2,3,5,9}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SPECNORM	SPECNORM([[1,2],[3,4]])	5.46498570422	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SPECRAD	SPECRAD([[1,2],[3,4]])	5.37228132327	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
square	EXPR("square(point(0,0),point(2,0))")	polygon(point(0,0),point(2,0),point(2,2),point(0,2),point(0,0))	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SS	EXPR("SS")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SSA	EXPR("SSA(3,4,30)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SSA	EXPR("SSA(3,5,30)")	{5.9884394141,56.4426902381,93.5573097619}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SSerr	EXPR("SSerr")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
SSS	EXPR("SSS(3,4,5)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SSS	EXPR("SSS(6,8,10)")	{36.8698976458,53.1301023542,90}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
STAT1	EXPR("STAT1(A1:A5)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
STAT1	EXPR("STAT1({2,4,6,8,10})")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
STAT2	EXPR("STAT2(A1:A5)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
STAT2	EXPR("STAT2({2,4,6,8,10})")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
StockPrice	EXPR("StockPrice")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
StrikePrice	EXPR("StrikePrice")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
STRING	DIM(STRING("abc"))	5	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
STRING	STRING("abc")	"\"abc\""	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
STRING	STRING(1/3)	"0.333333333333"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
STRING	STRING(2+3)	"5"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
STRING	STRING({1,2})	"{1,2}"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
STRINGFROMID	STRINGFROMID(1)	"La contraseña no es válida"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
STUDENT	STUDENT(3,1)	0.206748335783	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
STUDENT_CDF	STUDENT_CDF(3,1)	0.804498890522	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
STUDENT_ICDF	STUDENT_ICDF(3,0.5)	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SUB	SUB([[1,2,3],[4,5,6]],{1,1},{2,2})	[[1,2],[4,5]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SUBGROB	DIMGROB(G1,10,5,0); SUBGROB(G1,0,0,4,4,G3); RETURN GROBW_P(G3);	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SUBGROB_P	DIMGROB_P(G1,10,10,0); SUBGROB_P(G1,0,0,4,4,G3); RETURN GROBW_P(G3);	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SUM	EXPR("SUM({1,2,3})")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SUPPRESS	EXPR("SUPPRESS({1,2,3},2)")	{1,3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
suppress	suppress({1,2,3},2)	{1,3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SVD	SIZE(SVD([[1,2],[3,4]]))	3	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SVD	SVD([[1,2],[3,4]])	{[[0.914514295677,0.404553584834],[−0.404553584834,0.914514295677]],[0.365966190626,5.46498570422],[[−0.81741556047,0.576048436766],[0.576048436766,0.8174155604 (cut at 160 characters)	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SVL	SVL([[1,2],[3,4]])	[0.365966190626,5.46498570422]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
SWAPCOL	SWAPCOL([[1,2],[3,4]],1,2)	[[2,1],[4,3]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
SWAPROW	SWAPROW([[1,2],[3,4]],1,2)	[[3,4],[1,2]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
s₁	EXPR("s₁")	0.2776	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
s₂	EXPR("s₂")	0.2943	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TAN	TAN(1)	1.55740772465	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
tangent	EXPR("tangent(circle(point(0,0),point(2,0)),point(1,0))")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TANH	TANH(1)	0.761594155956	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TestScore	EXPR(" TestScore")	−0.946205374811	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TestScore	EXPR("TestScore")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TestValue	EXPR("TestValue")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TEVAL	TEVAL(1+1)	0_s	9	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TEXTOUT	DIMGROB_P(G9,512,22,0); RETURN TEXTOUT("abc",G9,0,0,2);	182	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TEXTOUT_P	DIMGROB_P(G9,512,22,0); RETURN TEXTOUT_P("abc",G9,0,0,2);	19	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TICKS	TICKS	120274	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TimeMarket	EXPR("TimeMarket")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
Total	EXPR("Total")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
TotalCF	EXPR(" TotalCF")	0.00	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
TotalCF	EXPR("TotalCF")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
TRACE	TRACE([[1,2],[3,4]])	5	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
translation	EXPR("translation(point(1,1),point(2,2))")	"El primer arg. de la traducción no debe ser un punto Error: valor de argumento incorrecto"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TRIANGLE	DIMGROB(G1,20,20,0); RETURN TRIANGLE(G1,0,0,9,0,0,9,RGB(255,0,0));	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
triangle	EXPR("triangle(point(0,0),point(3,0),point(0,4))")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TRIANGLE_P	DIMGROB_P(G1,20,20,0); RETURN TRIANGLE_P(G1,0,0,9,0,0,9,RGB(255,0,0));	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TriType	EXPR("  TriType")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TriType	EXPR(" TriType")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
TRN	TRN([[1+2*i,3],[4,5]])	[[1+2*,4],[3,5]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TRN	TRN([[1,2],[3,4]])	[[1,3],[2,4]]	4	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TRN	TRN({[[5,2],[1,3]],[[2,9],[7,8]]})	{[[5,1],[2,3]],[[2,7],[9,8]]}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TRUNCATE	TRUNCATE(7.8676,2)	7.86	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TvmFV	EXPR("TvmFV(12,5,-1000,0)")	1051.16189788	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TvmIPYR	EXPR("TvmIPYR(12,-1000,0,1051.16)")	4.9998186967	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TvmNbPmt	EXPR("TvmNbPmt(5,-1000,0,1051.16)")	11.9995657754	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TvmPMT	EXPR("TvmPMT(12,5,-1000,0)")	85.6074817885	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TvmPV	EXPR("TvmPV(12,5,0,1051.16)")	−999.998194492	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TvmPV	EXPR("TvmPV(12,5,0,TvmFV(12,5,-1000,0))")	−999.999999998	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
TYPE	TYPE("a")	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TYPE	TYPE(3)	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TYPE	TYPE([[1,2],[3,4]])	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
TYPE	TYPE({1,2})	6	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
UFACTOR	UFACTOR(2_m, 1_ft)	6.56167979003_ft	9	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UNCHECK	EXPR("UNCHECK(1)")	1	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
UNION	UNION({1,2},{2,3})	{1,2,3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UPART	UPART(2_m)	1_m	9	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UPPER	UPPER("abc")	"ABC"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
USIMPLIFY	USIMPLIFY(2_m)	2_m	9	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UTPC	EXPR("UTPC(3,2)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UTPF	EXPR("UTPF(2,3,1)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UTPN	EXPR("UTPN(0,1,1.96)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UTPT	EXPR("UTPT(5,2)")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
UVAL	UVAL(2_m)	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
valuation	STRING(valuation(X^2+X))	"-Inf"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
valuation	TYPE(valuation(X^2+X))	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
VariableCost	EXPR("VariableCost")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
VERSION	EXPR("VERSION")	"(not stored)"	2	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Volatility	EXPR("Volatility")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
WHILE	LOCAL z; z := 0; WHILE z < 4 DO z := z + 1; END; RETURN z;	4	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
WHILE	LOCAL z; z := 9; WHILE z < 4 DO z := z + 1; END; RETURN z;	9	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
Xlist	EXPR("  Xlist")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Xlist	EXPR(" Xlist")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Xlist	EXPR("Xlist")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
XPON	XPON(123.45)	2	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
Xval	EXPR("Xval")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
x₁	EXPR("x₁")	21	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
x₂	EXPR("x₂")	26	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
YieldBond	EXPR("YieldBond")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
Ylist	EXPR(" Ylist")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-15
Ylist	EXPR("(Ylist)")	{1,2,3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Ylist	EXPR("Ylist")	{}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Ylist	EXPR("Ylist:={1,2,3}")	{1,2,3}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Yval	EXPR("Yval")	0	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Zeta	Zeta(2)	π^2/6	8	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
zoomauto	EXPR("zoomauto")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
zoombox	EXPR("zoombox")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
zoomdecimal	EXPR("zoomdecimal")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
zoomdundo	EXPR("zoomdundo")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
zoomin	EXPR("zoomin")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-13
zoominteger	EXPR("zoominteger")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
zoomout	EXPR("zoomout")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
µ₀	EXPR("µ₀")	0.5	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ΔLIST	ΔLIST({1,4,9})	{3,5}	6	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
μ₀	EXPR(" μ₀")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
μ₀	EXPR("μ₀")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
ΠLIST	ΠLIST({1,2,3,4})	24	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
π₀	EXPR("π₀")	0.5	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
Σ	EXPR("Σ(X,X,1,4)")	10	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
ΣLIST	ΣLIST({1,2,3,4})	10	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-13
ΣX	EXPR("ΣX")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
σX	EXPR("σX")	*error*		Virtual Calculator 2.4, build 2025-09-15	2026-09-14
σ₁	EXPR("σ₁")	0.2887	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
σ₂	EXPR("σ₂")	0.2887	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-14
→HMS	→HMS(1.5)	1°30′00″	0	Virtual Calculator 2.4, build 2025-09-15	2026-09-12
